drug_a,drug_b,support,n_ab,n_abz,additive_expected,omega_add,omega_add_lower,expected,omega,omega_lower,naive_log2_oe,eras_with_signal,om025_2004-2012,om025_2013-2018,om025_2019-2026
METOPROLOL,OLMESARTAN MEDOXOMIL,unsupported,289,0,1.7591943664048342,-2.1758083961783785,-12.167696211985241,2.274870849961874,-2.4724206260733803,-12.464308441880243,-0.33096888658612644,0,-10.928162218196476,-10.627784700494963,-11.728614741963131
BACLOFEN,PANTOPRAZOLE,unsupported,293,0,1.75999443930786,-2.1763192229091164,-12.168207038715979,2.2746156054663,-2.4722879147058703,-12.464175730512734,-0.6607620819772242,0,-10.10918376791919,-11.244496383105902,-11.52157907645403
METHYLPREDNISOLONE,PACLITAXEL,plausible,617,0,1.7607771039705842,-2.176818759958517,-12.16870657576538,1.2418434575902428,-1.8006149723257643,-11.792502788132627,-1.2734416447571602,0,-10.682684855903496,-10.55832466142267,-11.777605153759247
CEFTRIAXONE,OXAZEPAM,unsupported,76,0,1.7608832493852011,-2.1768864941319586,-12.168774309938822,3.623908343572552,-3.044012268267901,-13.035900084074765,-0.09223751589804022,0,,-11.066155909318024,-11.741471001383456
INFLUENZA VIRUS VACCINE,METHYLPREDNISOLONE,plausible,38,0,1.7609734755403648,-2.1769440673080007,-12.168831883114864,2.3311930783556662,-2.5014101398080495,-12.493297955614912,-0.07650303438983065,0,,-11.31594653052761,-11.56942613484577
LINEZOLID,SERTRALINE,unsupported,160,0,1.7613804968195121,-2.177203758427332,-12.169091574234194,3.0750388682001084,-2.83795892710913,-12.829846742915992,-0.44569537665781217,0,-10.876190078237853,-10.955375943641233,-11.404350721411694
FLUVOXAMINE,ZIPRASIDONE,unsupported,42,0,1.7624711347982793,-2.1778993860305276,-12.16978720183739,5.964664857211144,-3.692575579413356,-13.684463395220218,-0.01654016044517885,0,-10.594010127074105,-11.171641585619115,-11.068033705170205
AMITRIPTYLINE,CLOZAPINE,unsupported,190,0,1.7629870899201354,-2.1782283542197742,-12.170116170026636,2.7825333229085047,-2.7148096568305244,-12.706697472637387,-0.6912797987797512,0,-11.181973807374828,-10.900653955859129,-11.311182628611117
MIDAZOLAM,VERAPAMIL,plausible,68,0,1.7651043748743924,-2.1795775304676583,-12.171465346274521,5.684924092147853,-3.628755889049038,-13.620643704855901,-0.061783610735093676,0,,-10.735457633125048,-11.788909362934263
AZATHIOPRINE,OMEPRAZOLE,unsupported,320,0,1.7654889507659384,-2.179822454561715,-12.171710270368578,1.9959792353162256,-2.3196059321044413,-12.311493747911303,-0.8258525087265475,0,-10.966405905883393,-11.123836263082731,-11.319686874274092
CYCLOSPORINE,ZOPICLONE,plausible,78,0,1.7655311133990113,-2.179849304066147,-12.17173711987301,4.581790806915895,-3.345336987741364,-13.337224803548226,-0.33367099967289887,0,,-10.423697156870078,-11.77037744497349
OXAZEPAM,PREDNISONE,plausible,88,0,1.7660058498537534,-2.1801515855821294,-12.172039401388993,1.2248939303560975,-1.786507648352139,-11.778395464159003,-0.5157100224820244,0,-10.113878340185472,-11.050135596489692,-11.761797367277861
DIPHENHYDRAMINE,FUROSEMIDE,unsupported,132,0,1.76653510895314,-2.180488508949592,-12.172376324756454,3.151717100684201,-2.8685750037534565,-12.86046281956032,-0.595433258415949,0,-10.615370628504602,-11.530383444412283,-11.099521649452731
IRBESARTAN,WARFARIN,unsupported,162,0,1.766713315669741,-2.1806019366386766,-12.17248975244554,2.3419957641801177,-2.506904404334074,-12.498792220140936,-0.3212998188688724,0,-10.994117739939968,-11.17422114072014,-11.297983313347547
CIPROFLOXACIN,TRAZODONE,unsupported,115,0,1.7677822736653597,-2.181282135967304,-12.173169951774167,4.106411693610108,-3.2036433563732896,-13.195531172180152,-0.3451231160660367,0,-10.231888138308253,-11.346832231179228,-11.481309689115134
AMOXICILLIN,ENALAPRIL,unsupported,157,0,1.7684575000478173,-2.181711630795284,-12.173599446602147,2.7614279343498134,-2.705503750580144,-12.697391566387006,-0.24127063137587484,0,-10.958684467587869,-10.778098338973347,-11.587596327762926
QUETIAPINE,TICAGRELOR,plausible,59,0,1.7719308139033154,-2.1839189017623255,-12.175806717569188,6.3743416012091005,-3.7812215441927988,-13.773109359999662,-0.7166539933483732,0,,-11.348298439739674,-11.734439224938077
HALOPERIDOL,METHYLPREDNISOLONE,plausible,81,0,1.7726213106829445,-2.1843573063663775,-12.17624512217324,2.3465039608259595,-2.5091911071978785,-12.50107892300474,-0.4582816555454924,0,-10.649795349323174,-10.821368824100846,-11.624840427155261
ACETAMINOPHEN,LINEZOLID,unsupported,300,0,1.773116861904062,-2.184671855627642,-12.176559671434505,2.1569971956227914,-2.4097967051098546,-12.401684520916717,-1.4674783332238996,0,-10.434321841770151,-11.189840924717029,-11.564256861214847
AZITHROMYCIN,ESCITALOPRAM,plausible,130,0,1.7744680250337854,-2.1855291530514434,-12.177416968858306,3.7825527256170166,-3.0984710084850913,-13.090358824291954,-0.39008919221808114,0,-10.208998972672305,-11.254527119965019,-11.45722719877827
FAMOTIDINE,GABAPENTIN,unsupported,164,0,1.77455627563941,-2.1855851293235804,-12.177472945130443,2.580401632146117,-2.6231184661570994,-12.615006281963963,-0.3389772094012381,0,-11.896733972906489,-10.241926495964965,-10.850460152419215
APIXABAN,TRIMETHOPRIM,unsupported,403,0,1.778549736732866,-2.1881158623999535,-12.180003678206816,0.5322314767384275,-1.045766529768743,-11.037654345575605,-1.3459303000800655,0,,-10.429306474599823,-11.348655457589343
NAPROXEN,TRIMETHOPRIM,unsupported,403,0,1.778549736732866,-2.1881158623999535,-12.180003678206816,1.3161131431622886,-1.8608540847843464,-11.852741900591209,-0.8903442612805466,0,-11.035310660572533,-11.3302054476621,-11.218178861598084
FLUVOXAMINE,OXYCODONE,unsupported,53,0,1.7792207792207793,-2.1885406796096594,-12.180428495416523,1.4671181553163286,-1.9760836159638764,-11.967971431770739,-0.2827744705138323,0,-11.037949598096228,-10.301088275007618,-11.80218401317659
DICLOFENAC,FLUOXETINE,unsupported,158,0,1.7802956141053876,-2.1892208653367216,-12.181108681143584,2.831225628864467,-2.736053073201648,-12.72794088900851,-0.8746576074202921,0,-11.230028936362283,-10.938432386356594,-11.430426878692924
AZITHROMYCIN,DILTIAZEM,known_pair,105,0,1.7803317805809806,-2.1892437469231654,-12.181131562730029,4.194019006004188,-3.2308236833209207,-13.222711499127783,-0.19174769836795644,0,-11.087704328404891,-10.865790090372924,-11.085020838100574
AMLODIPINE,PHENYTOIN,unsupported,164,0,1.781042076576381,-2.1896930591481665,-12.18158087495503,3.076799440247146,-2.838669225217994,-12.830557041024857,-0.5954914702661563,0,-11.16647476910888,-11.154337520896751,-10.91342822732295
GABAPENTIN,INDAPAMIDE,unsupported,97,0,1.7817819637709922,-2.190160941138092,-12.182048756944955,2.737252024155463,-2.694769685548871,-12.686657501355734,-0.19316518407531888,0,-11.020750791067957,-10.17580194346759,-11.85413607069285
DICLOFENAC,LOVASTATIN,plausible,24,0,1.7834332668329789,-2.1912046276773207,-12.183092443484183,3.118726650252811,-2.8554821341766496,-12.847369949983513,-0.07819535314106907,0,-12.111758024157696,-10.601510809500029,-10.39295866975599
HERBALS,RISPERIDONE,unsupported,77,0,1.7834690694200643,-2.191227247917929,-12.183115063724792,5.198561784876568,-3.510597854779335,-13.502485670586198,-0.22019685618408188,0,-10.731031948709465,-10.92161411426058,-11.586957238331495
CARBOPLATIN,METFORMIN,unsupported,276,0,1.7843494340468453,-2.1917833548192838,-12.183671170626146,1.318187908378601,-1.862501308705155,-11.854389124512018,-1.9442515610945796,0,-10.117092168435024,-11.396147916823224,-11.424086727606662
DICLOFENAC,LANSOPRAZOLE,unsupported,345,0,1.7857780955043951,-2.1926853527848675,-12.184573168591731,2.163804442089416,-2.413488173706632,-12.405375989513495,-1.106296510180771,0,-12.197691825090049,-11.089114126213573,-10.982125922593431
AMPHETAMINE,SIMVASTATIN,plausible,17,0,1.7865642198183198,-2.193181438852875,-12.185069254659737,5.009098581581043,-3.4618162791828353,-13.453704094989698,-0.4393635709027479,0,-12.107826250595044,,
CYAMEMAZINE,VERAPAMIL,plausible,34,0,1.7867188045360867,-2.1932789699283046,-12.185166785735168,6.673994606772105,-3.842776660714163,-13.834664476521025,-0.023461309640316882,0,,-11.231499147843596,-11.51811821268579
INSULIN NOS,RISPERIDONE,unsupported,94,0,1.787898377158332,-2.19402297255961,-12.185910788366472,4.728022275914705,-3.386265288280096,-13.378153104086959,-0.2302271233858777,0,-10.713969890016132,-11.035592453310272,-11.464487662920854
AZATHIOPRINE,CLARITHROMYCIN,plausible,84,0,1.7882823958742182,-2.1942651054323243,-12.186152921239188,2.165871683914654,-2.414607341028864,-12.406495156835726,-0.24842203736735224,0,-10.801804100311278,-10.951317655142173,-11.302795198174278
MIRTAZAPINE,PROPOFOL,plausible,40,0,1.788892752503545,-2.194649866101942,-12.186537681908804,7.172393805112973,-3.939676772246383,-13.931564588053245,-0.20885258405068372,0,,-11.372084375757922,-11.276894807500483
METOCLOPRAMIDE,PREGABALIN,unsupported,308,0,1.7913031416803469,-2.1961683412559982,-12.18805615706286,2.2771651760616467,-2.473612986158662,-12.465500801965526,-0.9392499697538201,0,-10.34174622352381,-11.336700293983467,-12.332910530869173
ENALAPRIL,LITHIUM,unsupported,95,0,1.7935307223467556,-2.1975702327656115,-12.189458048572474,4.650699284362435,-3.364768312993963,-13.356656128800825,-0.08135622148551327,0,-10.999284793605447,-11.337473603035619,-10.936481877176126
AZITHROMYCIN,EMTRICITABINE,plausible,212,0,1.7939372635996658,-2.1978259359346897,-12.189713751741552,2.361892829210256,-2.5169696477243204,-12.508857463531182,-0.712757067675905,0,-11.616549751711794,-11.47836726613228,-10.864833078959904
SITAGLIPTIN,TRAMADOL,unsupported,171,0,1.794933572613985,-2.198452395099935,-12.190340210906799,3.239358475545852,-2.9027907825365635,-12.894678598343425,-0.8903410095042836,0,-10.282083532940764,-11.142395783271239,-11.823182305825188
CITALOPRAM,IRBESARTAN,unsupported,123,0,1.795753860872248,-2.1989679718330657,-12.19085578763993,3.8472635386944702,-3.1201075569555403,-13.111995372762403,-0.21231741602226406,0,-10.865352140490542,-10.60909101507327,-11.598270745890908
HERBALS,LEVETIRACETAM,unsupported,58,0,1.798908741528215,-2.2009491973489035,-12.192837013155767,6.827636015734771,-3.8733478424992343,-13.865235658306098,-0.1702276214719485,0,,-10.77012975198798,-11.943454828557181
OMEPRAZOLE,TOPIRAMATE,unsupported,280,0,1.8024432550539482,-2.2031656007634868,-12.19505341657035,2.3677442142917084,-2.519916349970912,-12.511804165777775,-0.9334526523191565,0,-10.53393538959589,-11.181107197575258,-11.450060267776253
PREDNISONE,QUETIAPINE,plausible,157,0,1.8026998603520508,-2.203326378911807,-12.19521419471867,1.2717238392409966,-1.825153746778561,-11.817041562585423,-2.336285683562741,0,-10.206751526494108,-10.870366564424026,-12.17343964976821
AMLODIPINE,RANOLAZINE,plausible,109,0,1.8029073796584185,-2.2034563887275755,-12.195344204534438,4.309889088701787,-3.266003627254206,-13.257891443061068,-0.2924814769051984,0,-10.553354529807574,-10.901045168843854,-11.75992644277811
PANTOPRAZOLE,SACUBITRIL,unsupported,492,0,1.8032833104791686,-2.2036918776894976,-12.195579693496361,1.203145286453075,-1.7682015090651875,-11.76008932487205,-1.473713738861826,0,,-10.170750225790238,-11.990693654618168
AMIODARONE,VANCOMYCIN,plausible,144,0,1.8040926299221083,-2.204198717666932,-12.196086533473794,2.071660860544856,-2.3627003988593263,-12.354588214666189,-0.35609784661359317,0,-11.001087611928579,-10.601074989273362,-11.609268530723588
DIPHENHYDRAMINE,FLUVOXAMINE,unsupported,50,0,1.8052091916186865,-2.204897677342986,-12.196785493149848,3.5119531462297124,-3.004304757471343,-12.996192573278206,-0.04898336638133989,0,-10.810558669391346,-10.854373091694576,-11.279165838734592
CLARITHROMYCIN,CYCLOPHOSPHAMIDE,plausible,87,0,1.8053256567110472,-2.204970564162736,-12.1968583799696,0.6418228953274066,-1.1913388960182856,-11.183226711825148,-0.8676812844714189,0,-10.482467355164447,-10.96150069779342,-11.376134536506497
CLARITHROMYCIN,HYDROCODONE,plausible,87,0,1.8053256567110472,-2.204970564162736,-12.1968583799696,0.6718983626056997,-1.2288474519076489,-11.220735267714511,-0.8050478756179777,0,-10.676718888825484,-11.412532621879196,-10.903493759946326
DICLOFENAC,UNSPECIFIED INGREDIENT,unsupported,256,0,1.805631760025319,-2.205162113853716,-12.19704992966058,2.5231091740800258,-2.5960330802093554,-12.587920896016218,-0.9467565116945413,0,-12.275847101504393,-11.278120266198455,-10.379834614353431
CYAMEMAZINE,LANSOPRAZOLE,unsupported,41,0,1.8062786873672902,-2.2055668566972053,-12.197454672504069,2.6932668493534786,-2.6750331185681127,-12.666920934374975,-0.09871614824553501,0,-10.689702555028505,-10.78323081578329,-11.686749385789355
DULOXETINE,NAPROXEN,unsupported,468,0,1.8087991704485773,-2.207142686581588,-12.199030502388451,1.3390012954124064,-1.878922496000202,-11.870810311807064,-1.2539140086663554,0,-10.241151461101829,-10.889038988286423,-12.407175401592639
DEXAMETHASONE,DIAZEPAM,plausible,182,0,1.8116771243220249,-2.208939908362718,-12.20082772416958,1.3262461877502778,-1.868881261436982,-11.860769077243845,-1.2560956476021232,0,-10.154825651423518,-10.436027726768694,-12.259710646096433
ENALAPRIL,WARFARIN,unsupported,175,0,1.8122018385832053,-2.209267340231852,-12.201155156038714,2.3833303596172866,-2.5277361441088053,-12.519623959915668,-0.24490433121811883,0,-11.079537160197646,-11.057828808110916,-11.019383298262508
ENOXAPARIN,SODIUM BICARBONATE,unsupported,203,0,1.812573295564279,-2.209499091670617,-12.20138690747748,2.2615518599663105,-2.465479220443086,-12.457367036249948,-0.1173936476852414,0,-10.133035549900116,-10.34004554329239,-12.176539488859135
MIRTAZAPINE,RITONAVIR,plausible,132,0,1.8130683742267395,-2.2098079126234262,-12.20169572843029,2.580424544368635,-2.6231291969743165,-12.615017012781179,-0.8070675374331967,0,-10.74830585529547,-11.070098111004942,-11.525139719947163
DICLOFENAC,TOPIRAMATE,unsupported,334,0,1.8130965240442791,-2.2098254699751676,-12.20171328578203,2.2499495196769868,-2.4594051355899835,-12.451292951396846,-0.8534016583447258,0,-10.207982814661142,-10.422387825892267,-11.908856030056368
ATENOLOL,HYDROCODONE,unsupported,270,0,1.8132303950081963,-2.2099089638480374,-12.2017967796549,0.6681909536637086,-1.22427611787091,-11.216163933677773,-0.6461315313168026,0,-11.485559211609539,-11.009515355586261,-10.813099227521676
CYAMEMAZINE,FENTANYL,unsupported,41,0,1.8135294803459174,-2.2100954826844403,-12.201983298491303,2.8530150410789887,-2.745458954841031,-12.737346770647894,-0.20817932458418864,0,-10.702151524960053,-11.963011738069474,-10.578454463077804
DIAZEPAM,PREDNISOLONE,plausible,178,0,1.8148348832007122,-2.210909289950673,-12.202797105757535,1.9809076738871512,-2.3108680468371205,-12.302755862643984,-0.9456327096715466,0,-10.27979389328167,-10.635620761157016,-12.0911876531383
PRAVASTATIN,PROMETHAZINE,plausible,41,0,1.8150614625206876,-2.2110504960758854,-12.202938311882749,4.881750829083246,-3.4280755968557783,-13.419963412662641,-0.06090302669472518,0,-11.619334175343896,-11.361413702557817,-10.416666138255549
AMPHETAMINE,CHLORPROMAZINE,unsupported,63,0,1.8169325139908032,-2.2122160229905092,-12.204103838797373,4.5732031893144685,-3.34289694370302,-13.334784759509883,-0.045052665885506014,0,-10.382750081773313,-11.182660305397167,-11.51189344968043
FAMOTIDINE,PREDNISONE,plausible,194,0,1.8175611881763383,-2.2126074293419498,-12.204495245148813,1.2561590959323432,-1.812423549039287,-11.80431136484615,-0.5662833719560758,0,-11.315548580592157,-10.185661705561722,-10.661855979526022
TELMISARTAN,VERAPAMIL,plausible,90,0,1.8178593811545884,-2.212793044228499,-12.204680860035362,4.933587587188704,-3.4419050682288255,-13.433792884035688,-0.04981871346780781,0,-10.854617055981723,-11.218190452583306,-11.248062540974123
AMPHETAMINE,HYDROXYZINE,unsupported,130,0,1.8196888872189096,-2.2139313264890617,-12.205819142295924,3.8007927793740963,-3.1046026210822855,-13.096490436889148,-0.1410415661511631,0,-10.269082790989478,-11.06146121978634,-11.714493323162115
INFLUENZA VIRUS VACCINE,VENLAFAXINE,unsupported,35,0,1.8197631407991846,-2.213977506629041,-12.205865322435903,5.673807099495615,-3.6261604066736886,-13.618048222480551,-0.06928096893069778,0,,,-12.015972224767662
METHYLPREDNISOLONE,VALPROATE,plausible,190,0,1.8199491647804167,-2.214093193058577,-12.20598100886544,2.2857814409906925,-2.4780820754669635,-12.469969891273827,-0.40906362892437503,0,-10.237082394549223,-10.972722072083743,-11.76703083185206
EZETIMIBE,PEMBROLIZUMAB,plausible,34,0,1.8225623016893466,-2.2157172967727172,-12.20760511257958,2.337416807869953,-2.5045780936782913,-12.496465909485154,-0.5809923288017146,0,,-10.443375518525013,-11.769985929164159
AZITHROMYCIN,HALOPERIDOL,plausible,69,0,1.8238319382885915,-2.2165057354528837,-12.208393551259746,4.94004057798619,-3.4436174127699366,-13.4355052285768,-0.25503501177905946,0,,-10.856141231837187,-11.735394198646583
IRBESARTAN,LISINOPRIL,unsupported,151,0,1.8252147285155833,-2.2173639521174504,-12.209251767924313,3.002650676897254,-2.8084471137929206,-12.800334929599783,-0.25826080903536,0,-11.764345636602416,-10.947220614492721,-10.587349395358258
DEXAMETHASONE,SODIUM BICARBONATE,plausible,226,0,1.825735718407386,-2.2176871675741525,-12.209574983381016,1.3321077082186499,-1.8735043208721858,-11.865392136679048,-0.4417622496554203,0,-10.523463494182954,-10.408164211719065,-11.88284214900291
ADALIMUMAB,RIFAMPIN,unsupported,314,0,1.829158502356617,-2.2198088202198893,-12.211696636026751,0.2741448577801885,-0.6306754534554851,-10.622563269262347,-1.8413000215707105,0,-10.08460528516303,-10.990512212577798,-11.843568976899638
BISOPROLOL,INFLUENZA VIRUS VACCINE,unsupported,34,0,1.8302155640268405,-2.220463422161687,-12.21235123796855,6.391884469765095,-3.78489851753878,-13.776786333345642,-0.03399175210029962,0,,-11.298640777937246,-11.663580067296259
AMISULPRIDE,OMEPRAZOLE,unsupported,68,0,1.8303512953224856,-2.220547454371968,-12.212435270178831,3.739908751251683,-3.08403321631365,-13.075921032120512,-0.11379988775652168,0,-11.828426409120945,-10.77688641868619,-11.088455012212613
ADALIMUMAB,HYDROCHLOROTHIAZIDE,unsupported,278,0,1.8307443107889216,-2.2207907454407114,-12.212678561247575,0.2732519034243778,-0.6290103847463248,-10.620898200553187,-3.498765861446848,0,-10.505428187428997,-11.112157833794603,-11.504985693372245
